,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1244,Stn A PO Boxes,43.6464352,-79.37484599999999,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1245,Stn A PO Boxes,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1246,Stn A PO Boxes,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1247,Stn A PO Boxes,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1248,Stn A PO Boxes,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1249,Stn A PO Boxes,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1250,Stn A PO Boxes,43.6464352,-79.37484599999999,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1251,Stn A PO Boxes,43.6464352,-79.37484599999999,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1252,Stn A PO Boxes,43.6464352,-79.37484599999999,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1253,Stn A PO Boxes,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1254,Stn A PO Boxes,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1255,Stn A PO Boxes,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1256,Stn A PO Boxes,43.6464352,-79.37484599999999,Winners,43.6477479,-79.3745508,Department Store
1257,Stn A PO Boxes,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1258,Stn A PO Boxes,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1259,Stn A PO Boxes,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1260,Stn A PO Boxes,43.6464352,-79.37484599999999,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1261,Stn A PO Boxes,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1262,Stn A PO Boxes,43.6464352,-79.37484599999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1263,Stn A PO Boxes,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
1264,Stn A PO Boxes,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1265,Stn A PO Boxes,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1266,Stn A PO Boxes,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1267,Stn A PO Boxes,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1268,Stn A PO Boxes,43.6464352,-79.37484599999999,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1269,Stn A PO Boxes,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1270,Stn A PO Boxes,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1271,Stn A PO Boxes,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1272,Stn A PO Boxes,43.6464352,-79.37484599999999,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
1273,Stn A PO Boxes,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1274,Stn A PO Boxes,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1275,Stn A PO Boxes,43.6464352,-79.37484599999999,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1276,Stn A PO Boxes,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1277,Stn A PO Boxes,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1278,Stn A PO Boxes,43.6464352,-79.37484599999999,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1279,Stn A PO Boxes,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1280,Stn A PO Boxes,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1281,Stn A PO Boxes,43.6464352,-79.37484599999999,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1282,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.650159,-79.377793,Coffee Shop
1283,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.647261,-79.378599,Coffee Shop
1284,Stn A PO Boxes,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1285,Stn A PO Boxes,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1286,Stn A PO Boxes,43.6464352,-79.37484599999999,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1287,Stn A PO Boxes,43.6464352,-79.37484599999999,Eggspectation,43.646526,-79.375134,Breakfast Spot
1288,Stn A PO Boxes,43.6464352,-79.37484599999999,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1289,Stn A PO Boxes,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1290,Stn A PO Boxes,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1291,Stn A PO Boxes,43.6464352,-79.37484599999999,Paddington's Pump,43.649035,-79.371899,Diner
1292,Stn A PO Boxes,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1293,Stn A PO Boxes,43.6464352,-79.37484599999999,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1294,Stn A PO Boxes,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1295,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1296,Stn A PO Boxes,43.6464352,-79.37484599999999,St. James Park,43.6504248002309,-79.3723109702051,Park
1297,Stn A PO Boxes,43.6464352,-79.37484599999999,Starbucks,43.649328,-79.378339,Coffee Shop
1298,Stn A PO Boxes,43.6464352,-79.37484599999999,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1299,Stn A PO Boxes,43.6464352,-79.37484599999999,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1300,Stn A PO Boxes,43.6464352,-79.37484599999999,Mirto,43.650702,-79.376307,Italian Restaurant
1301,Stn A PO Boxes,43.6464352,-79.37484599999999,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
1302,Stn A PO Boxes,43.6464352,-79.37484599999999,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1303,Stn A PO Boxes,43.6464352,-79.37484599999999,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1304,Stn A PO Boxes,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1305,Stn A PO Boxes,43.6464352,-79.37484599999999,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
1306,Stn A PO Boxes,43.6464352,-79.37484599999999,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1307,Stn A PO Boxes,43.6464352,-79.37484599999999,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
1308,Stn A PO Boxes,43.6464352,-79.37484599999999,Loblaws,43.645427,-79.369789,Grocery Store
1309,Stn A PO Boxes,43.6464352,-79.37484599999999,Tim Hortons,43.6477612,-79.3704963,Coffee Shop
1310,Stn A PO Boxes,43.6464352,-79.37484599999999,Uno Mustachio,43.64870228575232,-79.37154020203815,Sandwich Place
1311,Stn A PO Boxes,43.6464352,-79.37484599999999,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1312,Stn A PO Boxes,43.6464352,-79.37484599999999,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1313,Stn A PO Boxes,43.6464352,-79.37484599999999,The Jason George,43.64982374283024,-79.37109506587147,Pub
1314,Stn A PO Boxes,43.6464352,-79.37484599999999,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
1315,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1316,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1317,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1318,"First Canadian Place, Underground city",43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1319,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1320,"First Canadian Place, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1321,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1322,"First Canadian Place, Underground city",43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1323,"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
1324,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1325,"First Canadian Place, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1326,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1327,"First Canadian Place, Underground city",43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
1328,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1329,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1330,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1331,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1332,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1333,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1334,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1335,"First Canadian Place, Underground city",43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1336,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1337,"First Canadian Place, Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1338,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1339,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
1340,"First Canadian Place, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1341,"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1342,"First Canadian Place, Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1343,"First Canadian Place, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1344,"First Canadian Place, Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1345,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1346,"First Canadian Place, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1347,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1348,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1349,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1350,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1351,"First Canadian Place, Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1352,"First Canadian Place, Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1353,"First Canadian Place, Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1354,"First Canadian Place, Underground city",43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
1355,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1356,"First Canadian Place, Underground city",43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1357,"First Canadian Place, Underground city",43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1358,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1359,"First Canadian Place, Underground city",43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1360,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1361,"First Canadian Place, Underground city",43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1362,"First Canadian Place, Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1363,"First Canadian Place, Underground city",43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1364,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1365,"First Canadian Place, Underground city",43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1366,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
1367,"First Canadian Place, Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1368,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1369,"First Canadian Place, Underground city",43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1370,"First Canadian Place, Underground city",43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1371,"First Canadian Place, Underground city",43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1372,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1373,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1374,"First Canadian Place, Underground city",43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1375,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1376,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1377,"First Canadian Place, Underground city",43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1378,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
1379,"First Canadian Place, Underground city",43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1380,"First Canadian Place, Underground city",43.6484292,-79.3822802,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
1381,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1382,"First Canadian Place, Underground city",43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1383,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1384,"First Canadian Place, Underground city",43.6484292,-79.3822802,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1385,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
1386,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
1387,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1388,"First Canadian Place, Underground city",43.6484292,-79.3822802,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1389,"First Canadian Place, Underground city",43.6484292,-79.3822802,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1390,"First Canadian Place, Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1391,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
1392,"First Canadian Place, Underground city",43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1393,"First Canadian Place, Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1394,"First Canadian Place, Underground city",43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1395,"First Canadian Place, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1396,"First Canadian Place, Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1397,"First Canadian Place, Underground city",43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1398,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1399,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.650159,-79.377793,Coffee Shop
1400,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1401,"First Canadian Place, Underground city",43.6484292,-79.3822802,Leña,43.651722,-79.379205,Latin American Restaurant
1402,"First Canadian Place, Underground city",43.6484292,-79.3822802,Freshii,43.649273084327184,-79.38374831204301,Salad Place
1403,"First Canadian Place, Underground city",43.6484292,-79.3822802,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1404,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
1405,"First Canadian Place, Underground city",43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
1406,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1407,"First Canadian Place, Underground city",43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
1408,"First Canadian Place, Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1409,"First Canadian Place, Underground city",43.6484292,-79.3822802,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1410,"First Canadian Place, Underground city",43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1411,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.649328,-79.378339,Coffee Shop
1412,"First Canadian Place, Underground city",43.6484292,-79.3822802,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
1413,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
1414,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
1415,Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1416,Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
1417,Christie,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop
1418,Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
1419,Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
1420,Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
1421,Christie,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store
1422,Christie,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store
1423,Christie,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café
1424,Christie,43.669542,-79.4225637,Sobeys Dupont,43.670977,-79.427573,Grocery Store
1425,Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
1426,Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
1427,Christie,43.669542,-79.4225637,Queens Club,43.672386069777616,-79.41810570233238,Athletics & Sports
1428,Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
1429,Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
1430,Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
1431,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1432,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
1433,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
1434,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
1435,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1436,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
1437,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1438,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
1439,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
1440,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Food Basics,43.6668856311364,-79.44669127467023,Supermarket
1441,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
1442,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
1443,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
1444,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
1445,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1446,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1447,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1448,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1449,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
1450,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
1451,"Little Portugal, Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1452,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
1453,"Little Portugal, Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1454,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
1455,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
1456,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1457,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1458,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
1459,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1460,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1461,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1462,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
1463,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Alex Rei dos Leitoes,43.64889390796501,-79.42057137151461,BBQ Joint
1464,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1465,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
1466,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
1467,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
